premise,hypothesis,genre,label
yeah yeah usually yeah i'm i'm kind of sorry that we haven't had a real good hard a long hard freeze we've had a you know we've had a freeze but just maybe one or two days,We hadd a freeze that lasted one month ,telephone,2
"Boone, 62, had appeared onstage at the American Music Awards in a bare-chested leather outfit to promote his new album, in which he croons famous metal tunes.",Boone has never appeared at the American Music Awards.,slate,2
"The Clear Skies Initiative will cut air pollution 70 percent, using a proven, market-based approach that will save American consumers millions of dollars.","The Clear Skies Initiative utilizes an innovative approach that is expensive, but incredibly effective.",government,2
"And more precisely, they were copped up on a small, two-seater sofa.",They were not on a sofa.,fiction,2
Many of the working practices of today would still be recognized by those first plantation owners.,The plantations are no longer there.,travel,2
"I'd like to suggest that the tax system should go much, much farther down this road, particularly the sales tax.",The tax system should not take this particular path.,slate,2
The street felt darker and within each face he saw anger and violence.,He remembered her laughing and smiling.,fiction,2
The Bank of New York may have laundered money for the Russian mafia.,The Russian mafia washed the money thoroughly. ,slate,2
He knew he was about to crash.,He felt totally safe from any accidents. ,slate,2
Much of the emphasis of screening has shifted toward identifying patients with high alcohol consumption before disease develops.,Emphasis has been placed on screening those who do not drink or smoke.,government,2
The fiscal year 1997 budget shrinks the IRS appropriation by $342 million.,The budget cuts by the IRS in 1997 were ineffective and they only saved $2 million,slate,2
"3.1, November 1999), which incorporates the relevant guidance developed by COSO, provides definitions and fundamental concepts pertaining to internal control at the federal level and may be useful to auditors at any level of government.",There are no relevant guidelines developed by COSO; they were all found to be useless and were deleted.,government,2
"Axis forces were at one point only 150 miles from Cairo but Allied soldiers finally gained the upper hand following the British victory at El Alemain in 1942, and Egypt remained firmly in British hands for the rest of the war.",Axis forces got within 50 miles of Cairo.,travel,2
so i was reading an article in uh National Geographic and i don't know i don't think they have any more money than any of the other countries they don't have oil or anything and they don't have big tourism,They do very well for themselves. ,telephone,2
"Four lesser conspirators were convicted in 1994; another suspect escaped, probably to Iraq.",No conspirators have ever been caught and convicted. ,slate,2
"Criteria and standards used to measure the strength of a legal services delivery network are derived from the LSC Act and regulations, LSC Performance Criteria, American Bar Association (ABA) Standards for Programs Providing Civil Pro Bono Legal Services to Persons of Limited Means, and ABA Standards for Providers of Civil Legal Services to the Poor.",There are IRS standards for providers who give legal help to the poor.,government,2
"That network is provided for in The Florida Access to Civil Legal Assistance Act, which has passed out of committees in both the state House and Senate and is headed to appropriations review.",That network is not provided by any assistance act.,government,2
Calls herself Vandemeyer.,She doesn't go by Vandemeyer.,fiction,2
"Over the 41-year life of the program, the time necessary to ensure a complete fleet turnover, EPA estimates that the total costs will be $3.",The program has a half-life of 50 years.,government,2
"It leavens the"" ”she looked at him ”""stolid stupidity of the ordinary Englishman."" Fire in her eyes, ice in her voice. ",The woman had no eyes and her voice was warm.,fiction,2
